Ent_Mun,open_year,workers,workers_men,workers_wom,working_hours,workers_no_fixedSalary,workers_no_fixedSalary_men,workers_no_fixedSalary_wom,workers_no_fixedSalary_hours,w_age,w_educ,w_no_educ,w_basic_educ,w_med_educ,w_sup_educ,payroll,wage_salary,resell,expenses_stationary,expenses_energy,expenses_freight,expenses_water,internet_expenses_suppliers_web,internet_expenses_suppliers_webIntermediaries,internet_expenses_suppliers_socialNet,internet_expenses_suppliers_email,income_resell,percentage_sales_internet,percentage_sales_internet_webpage,percentage_sales_internet_webpageInterm,percentage_sales_internet_social,percentage_sales_internet_email,stock_level_twoago,stock_level_oneago,resalle_stock_level_twoago,resalle_stock_level_oneago,assets,assets_computation,credit_bank,credit_pop,credit_supp,credit_gov,credit_agio,credit_own,credit_use_open,credit_use_equip,credit_use_vehicle,credit_use_debt,credit_use_supplyNac,credit_use_supplyFor,credit_use_wage,lack_credit_req,lack_credit_noneed,lack_credit_interest,lack_credit_far,lack_credit_procedure,lack_credit_confidence,lack_credit_notgiven,cash_buy,cash_sell,card_buy,card_sell,deposit_buy,deposit_sell,wire_buy,wire_sell,check_buy,check_sell,challenges_lackcredit,challenges_bureocracy,challenges_tax,challenges_competition,challenges_informalCompetition,challenges_TechAccess,challenges_lowDemand,challenges_lowQualityMP,challenges_utilities,challenges_government_cost,challenges_lowQualityWorkers,challenges_insecurity,challenges_corruption,challenges_highInputPrice,total_investment,FBCF,oper_margin,gross_margin_resell,op_margin_exp_income,income_expense_relation,av_prof,total_expenses,total_income,resell_margin,cost_over_income,period,credit,bank_card,internet_bank,internet_formalities,internet_information,internet_management,technology_in_activities,sat,cfe,imss,record_system_extAccount,record_system_ownAccount,record_system_packAccount,record_system_noRegister,Survival,nstores
20445,1990.333333,1,0,1,1.32,0,0,0,0,1,1,0,0.666666667,0.333333333,0,0,0,150.6666667,0,0.666666667,0,0,0,0,0,0,202.3333333,0,0,0,0,0,12,13.66666667,12,13.66666667,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0.333333333,0,100,100,0,0,0,0,0,0,0,0,0.333333333,0,0,0.333333333,0,0,0.333333333,0,0,0,0,0,0,0,1.666666667,0,20.85059337,22.42756751,20.85059337,127.7803195,27.78031951,150.6666667,202.3333333,53.33333333,79.14940663,2019,0,0,NA,NA,NA,NA,NA,0,0.666666667,0,0,0.666666667,0,0.333333333,0.5,3
20446,2004,1.666666667,0.5,1.166666667,3.6665,0,0,0,0,1.666666667,1.666666667,0.166666667,1.083333333,0.333333333,0.083333333,0,0,163.1666667,0,0.666666667,0,0,0,0,0,0,217.5833333,0,0,0,0,0,15,13,15,13,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.416666667,0.75,0.25,0.083333333,0.416666667,0,100,100,0,0,0,0,0,0,0,0,0.75,0,0.083333333,0.75,0.083333333,0.166666667,0.833333333,0,0.083333333,0,0.083333333,0,0,0.75,-1.25,0.75,24.26558301,23.6764599,24.26558301,133.0589029,33.05890291,163.1666667,217.5833333,52.41666667,75.73441699,2019,0,0,NA,NA,NA,NA,NA,0,0.583333333,0,0,0.166666667,0,0.833333333,0.888888889,12
20447,2007.870968,1.698924731,0.516129032,1.182795699,4.651333333,0,0,0,0,1.698924731,1.698924731,0.064516129,1.23655914,0.279569892,0.11827957,4.150537634,4.150537634,197.3333333,0,4.903225806,0,0.043010753,0,0,0,0,297.7419355,0,0,0,0,0,11.27956989,12.19354839,11.17204301,12.07526882,139.0537634,0.35483871,0.086021505,0.043010753,0.096774194,0,0,0,0.032258065,0.182795699,0,0.010752688,0.010752688,0,0,0.043010753,0.225806452,0.483870968,0,0,0.086021505,0,99.46236559,99.46236559,0,0,0.537634409,0.537634409,0,0,0,0,0.268817204,0,0.032258065,0.11827957,0.021505376,0,0.591397849,0,0.419354839,0,0.010752688,0.290322581,0,0.52688172,0.913978495,0,29.02739632,33.75626956,29.00335817,149.8919389,49.89193893,197.3333333,297.7419355,101.311828,70.99664183,2019,0.23655914,0,NA,NA,NA,NA,0.022222222,0.075268817,0.870967742,0,0.064516129,0.010752688,0,0.924731183,0.427586207,93
20448,2008.375,1.625,0.5,1.125,5.255,0,0,0,0,1.625,1.625,0.708333333,0.833333333,0.083333333,0,0,0,146.9166667,0,0.875,0,0,0,0,0,0,213.0416667,0,0,0,0,0,8.458333333,4.791666667,8.458333333,4.791666667,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041666667,0.291666667,0.25,0.125,0.083333333,0.041666667,0,100,100,0,0,0,0,0,0,0,0,0.333333333,0,0,0.041666667,0.208333333,0,0,0,0.25,0,0,0,0,0,-3.666666667,0,27.20294391,27.06534811,27.20294391,139.9775601,39.97756013,146.9166667,213.0416667,62.45833333,72.79705609,2019,0,0,NA,NA,NA,NA,NA,0,0.75,0,0,0.041666667,0,0.958333333,0.727272727,24
20449,2005.225806,1.387096774,0.35483871,1.032258065,4.180516129,0,0,0,0,1.387096774,1.387096774,0,1.193548387,0.193548387,0,4.258064516,4.258064516,204.4516129,0.032258065,4.096774194,0,0,0,0,0,0,288.516129,0,0,0,0,0,19.41935484,15.58064516,19.16129032,15.48387097,82.09677419,0.677419355,0,0.161290323,0,0,0,0,0,0,0,0,0.161290323,0,0,0.032258065,0.225806452,0.709677419,0.032258065,0,0.032258065,0,100,100,0,0,0,0,0,0,0,0,0.032258065,0,0,0.096774194,0,0,0.161290323,0,0.258064516,0,0,0,0,0.612903226,-3.870967742,-0.032258065,22.01245242,25.95384532,22.01245242,131.1722154,31.17221535,204.4516129,288.516129,80.38709677,77.98754758,2019,0.161290323,0,NA,NA,NA,NA,1,0,0.387096774,0,0,0.032258065,0,0.967741935,0.565217391,31
20450,2009.487805,1.43902439,0.585365854,0.853658537,3.136926829,0,0,0,0,1.43902439,1.43902439,0.146341463,1.073170732,0.170731707,0.048780488,3.43902439,3.43902439,223.4634146,0.073170732,1,1,0,0,0,0,0,298.6585366,0,0,0,0,0,15.85365854,15.73170732,15.85365854,15.73170732,96.19512195,1.048780488,0,0,0.048780488,0,0,0,0,0,0,0,0.097560976,0,0,0.073170732,0.268292683,0.463414634,0.268292683,0.195121951,0.048780488,0,97.56097561,100,0,0,2.43902439,0,0,0,0,0,0.170731707,0,0,0.170731707,0.024390244,0,0.317073171,0,0.048780488,0,0.024390244,0,0,0.487804878,-0.12195122,0,21.51296804,25.78158294,21.47328528,129.059077,29.05907695,223.4634146,298.6585366,75.07317073,78.52671472,2019,0.097560976,0,0,0,1,0,0.333333333,0,0.268292683,0,0,0.12195122,0,0.87804878,0.461538462,41
20451,2001.2,1.4,0.8,0.6,3.1872,0,0,0,0,1.4,1.4,0.2,1.2,0,0,0,0,126,0,0.6,0,0,0,0,0,0,159,0,0,0,0,0,7.2,8.8,7.2,8.8,95.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.8,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.6,0,0.4,0,0,0,0,0,1.6,0,20.01054028,21.97154699,20.01054028,125.7569034,25.75690335,126,159,34.6,79.98945972,2019,0,0,NA,NA,NA,NA,NA,0,0.8,0,0,0,0,1,0.666666667,5
20452,2008.909091,1.522727273,0.431818182,1.090909091,3.950590909,0,0,0,0,1.522727273,1.522727273,0.159090909,1.204545455,0.068181818,0.090909091,1.818181818,1.818181818,156.6363636,0,3.886363636,0,0.272727273,0,0,0,0,222.9318182,0,0,0,0,0,15.97727273,16.88636364,15.88636364,16.81818182,110.0681818,0.068181818,0,0,0.022727273,0,0,0,0,0,0,0,0.022727273,0,0,0,0.477272727,0.818181818,0,0.068181818,0.022727273,0,100,100,0,0,0,0,0,0,0,0,0.068181818,0,0.159090909,0.613636364,0.022727273,0,0.022727273,0,0.363636364,0,0,0.045454545,0,0.272727273,1.886363636,0.977272727,24.94547319,28.73684086,24.93563454,135.5346334,35.53463342,156.6363636,222.9318182,67.22727273,75.06436546,2019,0.022727273,0,0,0,1,0,0.25,0.090909091,0.863636364,0,0,0.272727273,0,0.727272727,0.396551724,44
20453,2009,1.5,0.40625,1.09375,4.341625,0,0,0,0,1.5,1.5,0,0.90625,0.46875,0.125,23.125,23.125,194.625,0.1875,4.375,0,0.03125,0,0,0,0,295.53125,0,0,0,0,0,7.6875,8.53125,6.75,7.625,39.34375,0,0,0.15625,0,0,0,0,0.09375,0.03125,0,0,0.03125,0,0,0.0625,0.4375,0.25,0,0.0625,0.125,0,100,100,0,0,0,0,0,0,0,0,0,0,0.03125,0.09375,0.0625,0,0.1875,0,0.1875,0.375,0,0,0,0.0625,1.15625,0.3125,24.17929997,36.7225825,23.85035261,133.5096127,33.50961269,194.625,295.53125,101.78125,76.14964739,2019,0.15625,0,NA,NA,NA,NA,0,0.09375,0.8125,0,0.0625,0.1875,0,0.75,0.383333333,32
20454,1994.5,1.833333333,0.5,1.333333333,5.614666667,0,0,0,0,1.833333333,1.833333333,0.25,1.083333333,0.5,0,0,0,205.8333333,0.083333333,3,0,0,0,0,0,0,260.4166667,0,0,0,0,0,11.83333333,13.25,11.83333333,13.25,159.5833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0.166666667,0,0,0.083333333,0,100,100,0,0,0,0,0,0,0,0,0.583333333,0,0.083333333,0.166666667,0.083333333,0,0.166666667,0,0,0,0.083333333,0,0,0,1.416666667,0,18.80377124,23.28605618,18.80377124,124.7480397,24.74803972,205.8333333,260.4166667,56,81.19622876,2019,0,0,NA,NA,NA,NA,NA,0,0.916666667,0,0,0.083333333,0,0.916666667,0.444444444,12
20455,2005.352941,1.264705882,0.352941176,0.911764706,3.517647059,0,0,0,0,1.264705882,1.264705882,0,1.205882353,0.029411765,0.029411765,1.588235294,1.588235294,149.9705882,0.117647059,2.264705882,0,0,0,0,0,0,207.2352941,0,0,0,0,0,4.352941176,4.5,4.352941176,4.5,75.67647059,0.235294118,0,0.147058824,0,0,0,0,0.029411765,0.058823529,0,0,0.058823529,0,0,0.117647059,0.176470588,0.529411765,0,0,0,0,99.11764706,99.11764706,0.882352941,0.882352941,0,0,0,0,0,0,0.029411765,0,0,0.352941176,0,0.029411765,0.352941176,0,0.235294118,0,0,0,0,0.029411765,0.147058824,0,26.21890767,30.04495449,26.16315077,141.0512173,41.05121732,149.9705882,207.2352941,57.41176471,73.83684923,2019,0.147058824,0,NA,NA,NA,NA,0,0.088235294,1,0,0.088235294,0,0,0.911764706,0.621621622,34
20456,2005.608696,1.47826087,0.47826087,1,4.461391304,0,0,0,0,1.47826087,1.47826087,0.173913043,1,0.173913043,0.130434783,0,0,154.4347826,0.086956522,4.608695652,0,0.130434783,0,0,0,0,212.2608696,0,0,0,0,0,14.82608696,12.30434783,14.82608696,12.30434783,73.43478261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086956522,0.565217391,0.304347826,0.086956522,0,0.043478261,0,100,100,0,0,0,0,0,0,0,0,0.391304348,0,0.304347826,0.47826087,0.086956522,0.043478261,0.086956522,0,0.217391304,0.043478261,0,0.086956522,0.043478261,0.130434783,-2.434782609,0.086956522,24.38739238,27.2494659,24.38739238,134.4791575,34.47915748,154.4347826,212.2608696,55.30434783,75.61260762,2019,0,0,NA,NA,NA,NA,0,0.043478261,0.913043478,0,0.086956522,0,0,0.913043478,0.565217391,23
20457,2002.8,2,0.7,1.3,6.0872,0,0,0,0,2,2,0.1,1.4,0.5,0,6.7,6.7,259.6,0,2.4,0,0,0,0,0,0,345.8,0,0,0,0,0,16.1,18.5,16.1,18.5,39.6,0,0,0,0,0,0,0,0.1,0,0,0,0.2,0,0,0,0.6,0.2,0.1,0,0.1,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0.2,2.4,0,25.07872023,30.57068844,25.07872023,134.6817014,34.6817014,259.6,345.8,88.6,74.92127977,2019,0.3,0,NA,NA,NA,NA,NA,0,0.7,0,0,0.1,0,0.9,0.4,10
20458,1993.583333,1.583333333,0.75,0.833333333,2.660666667,0,0,0,0,1.583333333,1.583333333,0,1.416666667,0.166666667,0,0,0,161.8333333,0,3.666666667,0,0.25,0,0,0,0,228.6666667,0,0,0,0,0,10.91666667,12.83333333,10.91666667,12.83333333,109.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.916666667,0.083333333,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333333,0,0.416666667,0,0,0,0,0.583333333,3.583333333,1.666666667,22.19846209,30.97747084,22.19846209,130.0188169,30.01881691,161.8333333,228.6666667,68.75,77.80153791,2019,0,0,NA,NA,NA,NA,0,0.083333333,1,0,0,0.166666667,0,0.833333333,0.625,12
20459,2006.725,1.2,0.425,0.775,2.8765,0,0,0,0,1.2,1.2,0.125,0.6,0.325,0.15,1,1,165.625,0.025,3.25,1.3,0.025,0,0,0,0,227.925,0,0,0,0,0,12.5,14.4,12.5,14.275,27.575,0,0.1,0.075,0,0,0,0,0.175,0,0,0,0,0,0,0,0.275,0.425,0,0,0.05,0.025,100,100,0,0,0,0,0,0,0,0,0.125,0,0.1,0.1,0,0.025,0.175,0,0.6,0,0.025,0.1,0.025,0.025,2.325,0.425,20.75863559,28.29227277,20.75863559,129.2637166,29.26371658,165.625,227.925,64.075,79.24136441,2019,0.175,0,NA,NA,NA,NA,0.038461538,0.075,0.825,0,0.025,0.4,0,0.575,0.352941176,40
20460,2005.647059,1.117647059,0.352941176,0.764705882,2.620235294,0,0,0,0,1.117647059,1.117647059,0,0.941176471,0.176470588,0,0,0,209.8823529,0,1.470588235,0,0,0,0,0,0,258.6470588,0,0,0,0,0,33.52941176,36.05882353,33.52941176,36.05882353,78.23529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294117647,0.352941176,0.470588235,0,0.058823529,0,100,100,0,0,0,0,0,0,0,0,0,0,0.058823529,0.058823529,0.058823529,0,0.294117647,0,0.411764706,0,0.058823529,0,0,0.705882353,2.529411765,0,21.88925511,24.79010513,21.65238797,129.192916,29.19291603,209.8823529,258.6470588,51.29411765,78.34761203,2019,0,0,NA,NA,NA,NA,NA,0.117647059,0.470588235,0,0,0.294117647,0,0.705882353,0.652173913,17
20461,1999.8,1.6,0.4,1.2,4.2552,0.2,0,0.2,0.4608,1.6,1.6,0,1.5,0.1,0,0,0,161.7,0,2.4,0,0,0,0,0,0,249.2,0,0,0,0,0,26.2,17.4,26.2,17.4,73.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.2,0,0,0.1,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0.6,0,0,0,0,0.7,-8.8,0,27.29444278,30.90016505,27.29444278,142.2018607,42.20186072,161.7,249.2,78.7,72.70555722,2019,0,0,NA,NA,NA,NA,NA,0.2,0.6,0,0,0.4,0,0.6,0.666666667,10
20462,2007.861111,1.361111111,0.277777778,1.083333333,3.684555556,0,0,0,0,1.361111111,1.361111111,0.055555556,0.888888889,0.361111111,0.055555556,0.944444444,0.944444444,170,0,6.916666667,0,0.111111111,0,0,0,0,246.3611111,0,0,0,0,0,20.44444444,14.61111111,20.44444444,14.61111111,75.94444444,0.388888889,0.027777778,0.166666667,0,0,0,0,0,0.055555556,0,0,0.194444444,0,0,0.277777778,0.5,0.222222222,0.055555556,0.055555556,0.194444444,0,100,100,0,0,0,0,0,0,0,0,0,0,0.055555556,0.111111111,0.055555556,0,0.583333333,0,0.722222222,0,0,0.027777778,0.027777778,0.666666667,-4.527777778,1.305555556,23.4456181,28.64928654,23.4456181,132.4290362,32.42903621,170,246.3611111,70.52777778,76.5543819,2019,0.194444444,0,NA,NA,NA,NA,1,0.138888889,0.666666667,0,0,0.611111111,0,0.388888889,0.373333333,36
20463,2000.125,1.5,0.75,0.75,4.16225,0,0,0,0,1.5,1.5,0,1,0.375,0.125,1.75,1.75,173.5,0,0.375,0.25,0,0,0,0,0,262.375,0,0,0,0,0,12,14,12,14,26.875,0,0,0.125,0,0,0,0,0,0,0,0,0.125,0,0,0,0.75,0.25,0,0,0.125,0,100,100,0,0,0,0,0,0,0,0,0.125,0,0,0.125,0.125,0,0.125,0,0,0,0,0,0,0.25,20,18,29.03369355,31.72408514,28.6840432,145.9685558,45.96855582,173.5,262.375,90.875,71.3159568,2019,0.125,0,NA,NA,NA,NA,0,0,0,0,0,0.25,0,0.75,0.75,8
20464,1995.6,1.2,0.1,1.1,2.5008,0,0,0,0,1.2,1.2,0,1,0.2,0,0,0,163.7,0.1,2.2,0,0.9,0,0,0,0,214.7,0,0,0,0,0,11.6,20.9,11.6,20.9,41.6,0,0,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0,0.2,0.3,0.4,0,0.3,0,100,100,0,0,0,0,0,0,0,0,0.4,0,0.3,0.1,0,0,0.5,0,0.7,0,0,0.2,0.1,0.7,9.3,0,16.63510565,21.99648468,16.63510565,121.7232763,21.72327629,163.7,214.7,60.3,83.36489435,2019,0.1,0,NA,NA,NA,NA,NA,0,0.7,0,0,0.1,0,0.9,0.8,10
20465,2008.764706,1.352941176,0.411764706,0.941176471,3.665176471,0.058823529,0.058823529,0,0.128470588,1.352941176,1.352941176,0,1.176470588,0.176470588,0,0.588235294,0.588235294,174.7058824,0.117647059,1.176470588,0,0,0,0,0,0,217.5882353,0,0,0,0,0,25,17.41176471,24.94117647,17.35294118,51.05882353,0,0.058823529,0,0,0,0,0,0,0,0,0,0.058823529,0,0,0,0.117647059,0.470588235,0.176470588,0.117647059,0.058823529,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0.117647059,0.117647059,0,0.235294118,0,0.058823529,0,0,0,0,0.411764706,-7.352941176,0.235294118,18.74985071,19.01850076,18.74985071,124.8199391,24.81993909,174.7058824,217.5882353,35.29411765,81.25014929,2019,0.058823529,0,NA,NA,NA,NA,NA,0,0.882352941,0,0,0.117647059,0,0.882352941,0.578947368,17
20466,2012.594595,1.918918919,0.783783784,1.135135135,5.733297297,0,0,0,0,1.918918919,1.918918919,0.378378378,1.216216216,0.27027027,0.054054054,3.810810811,3.810810811,172.5405405,0,3.594594595,0,0.324324324,0,0,0,0,258.0810811,0,0,0,0,0,18.89189189,17.97297297,18.89189189,17.97297297,149.8378378,0,0.027027027,0,0,0,0,0,0,0,0,0,0.027027027,0,0,0.054054054,0.459459459,0.243243243,0.135135135,0.054054054,0.081081081,0,100,100,0,0,0,0,0,0,0,0,0.054054054,0,0,0.135135135,0.054054054,0.108108108,0.378378378,0,0.567567568,0,0,0.135135135,0,0.405405405,6.702702703,7.621621622,30.70571213,36.29925376,30.67244016,149.5543378,49.55433776,172.5405405,258.0810811,84.62162162,69.32755984,2019,0.027027027,0.027027027,NA,NA,NA,NA,0,0.027027027,1,0,0,0.081081081,0,0.918918919,0.413793103,37
20467,2007.669725,1.623853211,0.486238532,1.137614679,4.664807339,0,0,0,0,1.623853211,1.623853211,0.348623853,0.908256881,0.275229358,0.091743119,3.449541284,3.449541284,163.7247706,0.394495413,5.770642202,0,1.155963303,0,0,0,0,237.9449541,0,0,0,0,0,15.18348624,14.97247706,15.17431193,14.93577982,113.2844037,0.302752294,0.082568807,0.055045872,0.036697248,0.009174312,0.009174312,0,0.018348624,0.027522936,0,0.018348624,0.201834862,0,0,0.100917431,0.339449541,0.513761468,0.027522936,0.009174312,0.100917431,0.009174312,100,100,0,0,0,0,0,0,0,0,0.229357798,0.027522936,0.128440367,0.302752294,0.229357798,0.018348624,0.357798165,0.027522936,0.52293578,0.009174312,0.009174312,0.532110092,0.073394495,0.678899083,0.550458716,0.76146789,24.06879629,31.2817335,23.44661863,135.2821016,35.28210158,163.7247706,237.9449541,73.98165138,76.55338137,2019,0.229357798,0.018348624,0,0,1,0,0.088235294,0.201834862,0.798165138,0.00990099,0.082568807,0.091743119,0,0.825688073,0.324324324,109
20468,2006.225806,1.516129032,0.548387097,0.967741935,4.727032258,0,0,0,0,1.516129032,1.516129032,0.387096774,0.935483871,0.193548387,0,0,0,122.3225806,0,0.64516129,0.225806452,0,0,0,0,0,173.483871,0,0,0,0,0,9.64516129,9.516129032,9.64516129,9.516129032,49.09677419,0,0.064516129,0,0,0,0,0,0,0,0,0,0.064516129,0,0,0,0.161290323,0.35483871,0.032258065,0,0.064516129,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0.322580645,0,0,0.129032258,0,0,0,0,0,0,0.225806452,-0.129032258,0,24.57476521,27.36357385,24.57476521,134.8165303,34.8165303,122.3225806,173.483871,51.03225806,75.42523479,2019,0.064516129,0,NA,NA,NA,NA,NA,0,0.064516129,0,0,0.612903226,0,0.387096774,0.642857143,31
20469,2007.375796,1.420382166,0.484076433,0.936305732,3.553503185,0.006369427,0,0.006369427,0.012229299,1.420382166,1.420382166,0.184713376,0.74522293,0.356687898,0.133757962,8.159235669,7.694267516,165.2993631,0.25477707,5.394904459,0.076433121,0.229299363,0,0,0,0,239.6242038,0,0,0,0,0,11.63694268,11.62420382,11.63694268,11.62420382,66.22292994,0.713375796,0.063694268,0.063694268,0,0,0,0.012738854,0.057324841,0.012738854,0.006369427,0.006369427,0.121019108,0,0,0.044585987,0.152866242,0.611464968,0.006369427,0,0.006369427,0,97.4522293,100,0,0,0.955414013,0,1.592356688,0,0,0,0.127388535,0,0.01910828,0.114649682,0.057324841,0,0.331210191,0,0.222929936,0,0,0.070063694,0.006369427,0.388535032,0.605095541,0.617834395,21.57106481,29.80841597,21.40446287,130.019604,30.01960404,165.2993631,239.6242038,74.31210191,78.59553713,2019,0.171974522,0.038216561,0.083333333,0.083333333,0.916666667,0.416666667,0.555555556,0.070063694,0.579617834,0.007518797,0.01910828,0.082802548,0.012738854,0.885350318,0.32326284,157
20470,2010.041667,1.875,0.625,1.25,5.025,0,0,0,0,1.875,1.875,0,1.5,0.333333333,0.041666667,14.95833333,14.95833333,170.0416667,0.375,1.833333333,0,0,0,0,0,0,238.8333333,0,0,0,0,0,12.91666667,11.5,12.54166667,11.29166667,83.20833333,0,0.166666667,0,0,0,0,0,0.083333333,0,0,0,0.166666667,0,0,0,0.166666667,0.5,0.041666667,0,0,0,100,100,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0.5,0.041666667,0.125,0,0.041666667,0.041666667,0.083333333,0.375,-1.416666667,0,23.28914534,28.56016916,23.28914534,133.8612509,33.86125089,170.0416667,238.8333333,67.54166667,76.71085466,2019,0.208333333,0.083333333,NA,NA,NA,NA,0,0.166666667,0.916666667,0,0.041666667,0.666666667,0,0.291666667,0.5,24
20471,2001.166667,2,1.5,0.5,4.136,0,0,0,0,2,2,0,1.166666667,0.833333333,0,5.666666667,5.666666667,156,0,2.333333333,2,0,0,0,0,0,188.6666667,0,0,0,0,0,20.66666667,11.5,20.66666667,11.5,38.16666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0.166666667,0.833333333,0.5,0.166666667,0,100,100,0,0,0,0,0,0,0,0,0.666666667,0,0.166666667,0.166666667,0.166666667,0,0.5,0,0.166666667,0,0.166666667,0,0,0.666666667,-9.166666667,0,12.14598055,13.20797231,12.14598055,115.3112464,15.31124644,156,188.6666667,23.5,87.85401945,2019,0,0,NA,NA,NA,NA,NA,0,0.5,0,0,0.333333333,0,0.666666667,0.3,6
20472,2007.536585,1.463414634,0.365853659,1.097560976,4.184487805,0,0,0,0,1.463414634,1.463414634,0.268292683,0.731707317,0.365853659,0.097560976,2.170731707,2.170731707,198.1463415,0,7.024390244,0,0.048780488,0,0,0,0,298.7560976,0,0,0,0,0,17.09756098,19.46341463,17.09756098,19.46341463,64.46341463,0.097560976,0.048780488,0.097560976,0.024390244,0,0,0,0.048780488,0.097560976,0,0,0.048780488,0,0,0.195121951,0.414634146,0.43902439,0.024390244,0,0.073170732,0,99.51219512,100,0.487804878,0,0,0,0,0,0,0,0.024390244,0,0.073170732,0.317073171,0.024390244,0,0.268292683,0,0.512195122,0,0,0,0,0.170731707,3.317073171,0.951219512,28.21530772,34.71441008,28.21530772,148.2837765,48.28377647,198.1463415,298.7560976,102.9756098,71.78469228,2019,0.170731707,0.073170732,NA,NA,NA,NA,0,0.097560976,0.975609756,0,0.073170732,0.292682927,0,0.634146341,0.338235294,41
20473,2002.2,1.5,0.5,1,4.2232,0,0,0,0,1.5,1.5,0,1.4,0.1,0,0,0,283,0,5.8,4.1,0.4,0,0,0,0,357.6,0,0,0,0,0,20.2,24.5,20.2,24.5,23.4,0,0.1,0.2,0,0.1,0,0,0,0.1,0,0,0.3,0,0,0.1,0.1,0.6,0,0,0.1,0,100,100,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0,0,0,0,0.7,0,0,0,0,0.8,5,0.7,18.79590188,23.78292025,18.79590188,124.1220941,24.12209406,283,357.6,78.9,81.20409812,2019,0.4,0.1,NA,NA,NA,NA,0,0.1,0.8,0,0.1,0.1,0,0.8,0.416666667,10
20474,2008.666667,1.285714286,0.380952381,0.904761905,4.376,0,0,0,0,1.285714286,1.285714286,0,0.80952381,0.285714286,0.19047619,0,0,234.952381,0,10.23809524,0.333333333,3.523809524,0,0,0,0,346.1904762,0,0,0,0,0,58.23809524,30.38095238,19.38095238,15.33333333,187.1428571,0.428571429,0.047619048,0.142857143,0,0,0,0,0.19047619,0,0,0,0,0,0,0.142857143,0.333333333,0.333333333,0.047619048,0.047619048,0.047619048,0,100,100,0,0,0,0,0,0,0,0,0.238095238,0,0.142857143,0.142857143,0.380952381,0.047619048,0.047619048,0.047619048,0.619047619,0,0.047619048,0,0,0.19047619,-27.38095238,0.476190476,26.07236311,30.79715716,26.07236311,144.2798979,44.27989787,234.952381,346.1904762,107.1904762,73.92763689,2019,0.19047619,0,NA,NA,NA,NA,0,0,0.714285714,0,0,0.095238095,0,0.904761905,0.333333333,21
20475,2007.133803,1.563380282,0.38028169,1.183098592,3.959380282,0,0,0,0,1.563380282,1.563380282,0.183098592,1.028169014,0.246478873,0.105633803,1,1,186.2464789,0.154929577,2.330985915,0,0.063380282,0,0,0,0,270.9225352,0,0,0,0,0,17.57042254,18.41549296,17.50704225,18.33802817,79.77464789,0.11971831,0,0.084507042,0.007042254,0,0.007042254,0,0.014084507,0.014084507,0.007042254,0,0.112676056,0,0,0.112676056,0.302816901,0.436619718,0.021126761,0.105633803,0.112676056,0.021126761,100,98.5915493,0,0,0,0,0,0,0,0,0.366197183,0.014084507,0.049295775,0.366197183,0.084507042,0,0.23943662,0,0.366197183,0,0.014084507,0.049295775,0.021126761,0.288732394,1.852112676,1.007042254,26.72195438,29.85999037,26.52421382,140.7709955,40.77099548,186.2464789,270.9225352,85.50704225,73.47578618,2019,0.133802817,0.014084507,NA,NA,NA,NA,0.028571429,0.028169014,0.366197183,0.014925373,0,0.183098592,0,0.816901408,0.376068376,142
20476,2005.222222,2.333333333,0.555555556,1.777777778,7.554666667,0,0,0,0,2.333333333,2.333333333,0,2,0.111111111,0.222222222,7.444444444,7.444444444,130.2222222,0.333333333,3.555555556,0.666666667,0.111111111,0,0,0,0,185.1111111,0,0,0,0,0,16.44444444,10.88888889,16.44444444,10.88888889,29.22222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.555555556,0,0,0.111111111,0,100,100,0,0,0,0,0,0,0,0,0.111111111,0,0,0.111111111,0,0,0.111111111,0,0.222222222,0,0,0,0,0.444444444,-0.888888889,4.666666667,20.72432078,29.34590587,20.72432078,127.8990624,27.89906236,130.2222222,185.1111111,49.33333333,79.27567922,2019,0,0,NA,NA,NA,NA,0,0.222222222,1,0,0,0.555555556,0,0.444444444,0.571428571,9
