Year,Month,State,Municipality,Division,Fijo,Variable (Energía)
2018,ENERO,MICHOACÁN,YURECUARO,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,ZACAPU,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,ZAMORA,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,ZINAPARO,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,ZINAPECUARO,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,ZIRACUARETIRO,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MICHOACÁN,ZITACUARO,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,MORELOS,AMACUZAC,CENTRO SUR,47.45,2.404
2018,ENERO,MORELOS,ATLATLAHUCAN,CENTRO SUR,47.45,2.404
2018,ENERO,MORELOS,AXOCHIAPAN,CENTRO ORIENTE,42.86,2.311
2018,ENERO,MORELOS,AXOCHIAPAN,CENTRO SUR,47.45,2.404
2018,ENERO,MORELOS,AYALA,CENTRO SUR,47.45,2.404
2018,ENERO,MORELOS,COATLAN DEL RIO,CENTRO SUR,47.45,2.404
2018,ENERO,MORELOS,CUAUTLA,CENTRO SUR,47.45,2.404
2018,ENERO,MORELOS,CUERNAVACA,CENTRO SUR,47.45,2.404
2018,ENERO,MORELOS,EMILIANO ZAPATA,CENTRO SUR,47.45,2.404
2018,ENERO,MORELOS,HUITZILAC,CENTRO SUR,47.45,2.404
2018,ENERO,MORELOS,JANTETELCO,CENTRO SUR,47.45,2.404
2018,ENERO,MORELOS,JIUTEPEC,CENTRO SUR,47.45,2.404
2018,ENERO,MORELOS,JOJUTLA,CENTRO SUR,47.45,2.404
2018,ENERO,MORELOS,JONACATEPEC,CENTRO SUR,47.45,2.404
2018,ENERO,MORELOS,MAZATEPEC,CENTRO SUR,47.45,2.404
2018,ENERO,MORELOS,MIACATLAN,CENTRO SUR,47.45,2.404
2018,ENERO,MORELOS,OCUITUCO,CENTRO SUR,47.45,2.404
2018,ENERO,MORELOS,PUENTE DE IXTLA,CENTRO SUR,47.45,2.404
2018,ENERO,MORELOS,TEMIXCO,CENTRO SUR,47.45,2.404
2018,ENERO,MORELOS,TEMOAC,CENTRO SUR,47.45,2.404
2018,ENERO,MORELOS,TEPALCINGO,CENTRO SUR,47.45,2.404
2018,ENERO,MORELOS,TEPOZTLAN,CENTRO SUR,47.45,2.404
2018,ENERO,MORELOS,TETECALA,CENTRO SUR,47.45,2.404
2018,ENERO,MORELOS,TETELA DEL VOLCAN,CENTRO SUR,47.45,2.404
2018,ENERO,MORELOS,TLALNEPANTLA,CENTRO SUR,47.45,2.404
2018,ENERO,MORELOS,TLALTIZAPAN,CENTRO SUR,47.45,2.404
2018,ENERO,MORELOS,TLAQUILTENANGO,CENTRO SUR,47.45,2.404
2018,ENERO,MORELOS,TLAYACAPAN,CENTRO SUR,47.45,2.404
2018,ENERO,MORELOS,TOTOLAPAN,CENTRO SUR,47.45,2.404
2018,ENERO,MORELOS,XOCHITEPEC,CENTRO SUR,47.45,2.404
2018,ENERO,MORELOS,YAUTEPEC,CENTRO SUR,47.45,2.404
2018,ENERO,MORELOS,YECAPIXTLA,CENTRO SUR,47.45,2.404
2018,ENERO,MORELOS,ZACATEPEC,CENTRO SUR,47.45,2.404
2018,ENERO,MORELOS,ZACUALPAN,CENTRO SUR,47.45,2.404
2018,ENERO,NAYARIT,ACAPONETA,JALISCO,48.68,2.841
2018,ENERO,NAYARIT,AHUACATLAN,JALISCO,48.68,2.841
2018,ENERO,NAYARIT,AMATLAN DE CANAS,JALISCO,48.68,2.841
2018,ENERO,NAYARIT,BAHIA DE BANDERAS,JALISCO,48.68,2.841
2018,ENERO,NAYARIT,COMPOSTELA,JALISCO,48.68,2.841
2018,ENERO,NAYARIT,DEL NAYAR,JALISCO,48.68,2.841
2018,ENERO,NAYARIT,HUAJICORI,JALISCO,48.68,2.841
2018,ENERO,NAYARIT,IXTLAN DEL RIO,JALISCO,48.68,2.841
2018,ENERO,NAYARIT,JALA,JALISCO,48.68,2.841
2018,ENERO,NAYARIT,LA YESCA,JALISCO,48.68,2.841
2018,ENERO,NAYARIT,ROSAMORADA,JALISCO,48.68,2.841
2018,ENERO,NAYARIT,RUIZ,JALISCO,48.68,2.841
2018,ENERO,NAYARIT,SAN BLAS,JALISCO,48.68,2.841
2018,ENERO,NAYARIT,SAN PEDRO LAGUNILLAS,JALISCO,48.68,2.841
2018,ENERO,NAYARIT,SANTA MARIA DEL ORO,JALISCO,48.68,2.841
2018,ENERO,NAYARIT,SANTIAGO IXCUINTLA,JALISCO,48.68,2.841
2018,ENERO,NAYARIT,TECUALA,JALISCO,48.68,2.841
2018,ENERO,NAYARIT,TEPIC,JALISCO,48.68,2.841
2018,ENERO,NAYARIT,TUXPAN,JALISCO,48.68,2.841
2018,ENERO,NAYARIT,XALISCO,JALISCO,48.68,2.841
2018,ENERO,NUEVO LEÓN,ABASOLO,GOLFO NORTE,52.47,2.223
2018,ENERO,NUEVO LEÓN,AGUALEGUAS,GOLFO NORTE,52.47,2.223
2018,ENERO,NUEVO LEÓN,ALLENDE,GOLFO NORTE,52.47,2.223
2018,ENERO,NUEVO LEÓN,ANAHUAC,GOLFO NORTE,52.47,2.223
2018,ENERO,NUEVO LEÓN,APODACA,GOLFO NORTE,52.47,2.223
2018,ENERO,NUEVO LEÓN,ARAMBERRI,GOLFO NORTE,52.47,2.223
2018,ENERO,NUEVO LEÓN,BUSTAMANTE,GOLFO NORTE,52.47,2.223
2018,ENERO,NUEVO LEÓN,CADEREYTA JIMENEZ,GOLFO NORTE,52.47,2.223
2018,ENERO,NUEVO LEÓN,CARMEN,GOLFO NORTE,52.47,2.223
2018,ENERO,NUEVO LEÓN,CERRALVO,GOLFO NORTE,52.47,2.223
2018,ENERO,NUEVO LEÓN,CHINA,GOLFO NORTE,52.47,2.223
2018,ENERO,NUEVO LEÓN,CIENEGA DE FLORES,GOLFO NORTE,52.47,2.223
2018,ENERO,NUEVO LEÓN,DR. ARROYO,GOLFO CENTRO Y GOLFO NORTE,52.47,2.223
2018,ENERO,NUEVO LEÓN,DR. COSS,GOLFO NORTE,52.47,2.223
2018,ENERO,NUEVO LEÓN,DR. GONZALEZ,GOLFO NORTE,52.47,2.223
2018,ENERO,NUEVO LEÓN,GALEANA,GOLFO NORTE,52.47,2.223
2018,ENERO,NUEVO LEÓN,GARCIA,GOLFO NORTE,52.47,2.223
2018,ENERO,NUEVO LEÓN,GRAL. BRAVO,GOLFO NORTE,52.47,2.223
2018,ENERO,NUEVO LEÓN,GRAL. ESCOBEDO,GOLFO NORTE,52.47,2.223
2018,ENERO,NUEVO LEÓN,GRAL. TERAN,GOLFO NORTE,52.47,2.223
2018,ENERO,NUEVO LEÓN,GRAL. TREVINO,GOLFO NORTE,52.47,2.223
2018,ENERO,NUEVO LEÓN,GRAL. ZARAGOZA,GOLFO NORTE,52.47,2.223
2018,ENERO,NUEVO LEÓN,GRAL. ZUAZUA,GOLFO NORTE,52.47,2.223
2018,ENERO,NUEVO LEÓN,GUADALUPE,GOLFO NORTE,52.47,2.223
2018,ENERO,NUEVO LEÓN,HIDALGO,GOLFO NORTE,52.47,2.223
2018,ENERO,NUEVO LEÓN,HIGUERAS,GOLFO NORTE,52.47,2.223
2018,ENERO,NUEVO LEÓN,HUALAHUISES,GOLFO NORTE,52.47,2.223
2018,ENERO,NUEVO LEÓN,ITURBIDE,GOLFO NORTE,52.47,2.223
2018,ENERO,NUEVO LEÓN,JUAREZ,GOLFO NORTE,52.47,2.223
2018,ENERO,NUEVO LEÓN,LAMPAZOS DE NARANJO,GOLFO NORTE,52.47,2.223
2018,ENERO,NUEVO LEÓN,LINARES,GOLFO NORTE,52.47,2.223
2018,ENERO,NUEVO LEÓN,LOS ALDAMAS,GOLFO NORTE,52.47,2.223
2018,ENERO,NUEVO LEÓN,LOS HERRERAS,GOLFO NORTE,52.47,2.223
2018,ENERO,NUEVO LEÓN,LOS RAMONES,GOLFO NORTE,52.47,2.223
2018,ENERO,NUEVO LEÓN,MARIN,GOLFO NORTE,52.47,2.223
2018,ENERO,NUEVO LEÓN,MELCHOR OCAMPO,GOLFO NORTE,52.47,2.223
2018,ENERO,NUEVO LEÓN,MIER Y NORIEGA,GOLFO NORTE,52.47,2.223
2018,ENERO,NUEVO LEÓN,MINA,GOLFO NORTE,52.47,2.223
2018,ENERO,NUEVO LEÓN,MONTEMORELOS,GOLFO NORTE,52.47,2.223
2018,ENERO,NUEVO LEÓN,MONTERREY,GOLFO NORTE,52.47,2.223
2018,ENERO,NUEVO LEÓN,PARAS,GOLFO NORTE,52.47,2.223
2018,ENERO,NUEVO LEÓN,PESQUERIA,GOLFO NORTE,52.47,2.223
2018,ENERO,NUEVO LEÓN,RAYONES,GOLFO NORTE,52.47,2.223
2018,ENERO,NUEVO LEÓN,SABINAS HIDALGO,GOLFO NORTE,52.47,2.223
2018,ENERO,NUEVO LEÓN,SALINAS VICTORIA,GOLFO NORTE,52.47,2.223
2018,ENERO,NUEVO LEÓN,SAN NICOLAS DE LOS GARZA,GOLFO NORTE,52.47,2.223
2018,ENERO,NUEVO LEÓN,SAN PEDRO GARZA GARCIA,GOLFO NORTE,52.47,2.223
2018,ENERO,NUEVO LEÓN,SANTA CATARINA,GOLFO NORTE,52.47,2.223
2018,ENERO,NUEVO LEÓN,SANTIAGO,GOLFO NORTE,52.47,2.223
2018,ENERO,NUEVO LEÓN,VALLECILLO,GOLFO NORTE,52.47,2.223
2018,ENERO,NUEVO LEÓN,VILLALDAMA,GOLFO NORTE,52.47,2.223
2018,ENERO,OAXACA,ABEJONES,SURESTE,72.38,2.368
2018,ENERO,OAXACA,ACATLAN DE PEREZ FIGUEROA,ORIENTE,46.81,2.420
2018,ENERO,OAXACA,ANIMAS TRUJANO,SURESTE,72.38,2.368
2018,ENERO,OAXACA,ASUNCION CACALOTEPEC,SURESTE,72.38,2.368
2018,ENERO,OAXACA,ASUNCION CUYOTEPEJI,SURESTE,72.38,2.368
2018,ENERO,OAXACA,ASUNCION IXTALTEPEC,SURESTE,72.38,2.368
2018,ENERO,OAXACA,ASUNCION NOCHIXTLAN,SURESTE,72.38,2.368
2018,ENERO,OAXACA,ASUNCION OCOTLAN,SURESTE,72.38,2.368
2018,ENERO,OAXACA,ASUNCION TLACOLULITA,SURESTE,72.38,2.368
2018,ENERO,OAXACA,AYOQUEZCO DE ALDAMA,SURESTE,72.38,2.368
2018,ENERO,OAXACA,AYOTZINTEPEC,ORIENTE,46.81,2.420
2018,ENERO,OAXACA,CALIHUALA,SURESTE,72.38,2.368
2018,ENERO,OAXACA,CANDELARIA LOXICHA,SURESTE,72.38,2.368
2018,ENERO,OAXACA,CAPULALPAM DE MENDEZ,SURESTE,72.38,2.368
2018,ENERO,OAXACA,CHAHUITES,SURESTE,72.38,2.368
2018,ENERO,OAXACA,CHALCATONGO DE HIDALGO,SURESTE,72.38,2.368
2018,ENERO,OAXACA,CHIQUIHUITLAN DE BENITO JUAREZ,SURESTE,72.38,2.368
2018,ENERO,OAXACA,CIENEGA DE ZIMATLAN,SURESTE,72.38,2.368
2018,ENERO,OAXACA,CIUDAD IXTEPEC,SURESTE,72.38,2.368
2018,ENERO,OAXACA,COATECAS ALTAS,SURESTE,72.38,2.368
2018,ENERO,OAXACA,COICOYAN DE LAS FLORES,SURESTE,72.38,2.368
2018,ENERO,OAXACA,CONCEPCION BUENAVISTA,SURESTE,72.38,2.368
2018,ENERO,OAXACA,CONCEPCION PAPALO,SURESTE,72.38,2.368
2018,ENERO,OAXACA,CONSTANCIA DEL ROSARIO,SURESTE,72.38,2.368
2018,ENERO,OAXACA,COSOLAPA,ORIENTE,46.81,2.420
2018,ENERO,OAXACA,COSOLTEPEC,CENTRO ORIENTE,42.86,2.311
2018,ENERO,OAXACA,COSOLTEPEC,SURESTE,72.38,2.368
2018,ENERO,OAXACA,CUILAPAM DE GUERRERO,SURESTE,72.38,2.368
2018,ENERO,OAXACA,CUYAMECALCO VILLA DE ZARAGOZA,SURESTE,72.38,2.368
2018,ENERO,OAXACA,EL BARRIO DE LA SOLEDAD,SURESTE,72.38,2.368
2018,ENERO,OAXACA,EL ESPINAL,SURESTE,72.38,2.368
2018,ENERO,OAXACA,ELOXOCHITLAN DE FLORES MAGON,SURESTE,72.38,2.368
2018,ENERO,OAXACA,FRESNILLO DE TRUJANO,SURESTE,72.38,2.368
2018,ENERO,OAXACA,GUADALUPE DE RAMIREZ,SURESTE,72.38,2.368
2018,ENERO,OAXACA,GUADALUPE ETLA,SURESTE,72.38,2.368
2018,ENERO,OAXACA,GUELATAO DE JUAREZ,SURESTE,72.38,2.368
2018,ENERO,OAXACA,GUEVEA DE HUMBOLDT,SURESTE,72.38,2.368
2018,ENERO,OAXACA,HEROICA CIUDAD DE EJUTLA DE CRESPO,SURESTE,72.38,2.368
2018,ENERO,OAXACA,HEROICA CIUDAD DE HUAJUAPAN DE,CENTRO ORIENTE,42.86,2.311
2018,ENERO,OAXACA,HEROICA CIUDAD DE HUAJUAPAN DE LEON,SURESTE,72.38,2.368
2018,ENERO,OAXACA,HEROICA CIUDAD DE JUCHITAN DE,SURESTE,72.38,2.368
2018,ENERO,OAXACA,HEROICA CIUDAD DE TLAXIACO,SURESTE,72.38,2.368
2018,ENERO,OAXACA,HUAUTEPEC,SURESTE,72.38,2.368
2018,ENERO,OAXACA,HUAUTLA DE JIMENEZ,SURESTE,72.38,2.368
2018,ENERO,OAXACA,IXPANTEPEC NIEVES,SURESTE,72.38,2.368
2018,ENERO,OAXACA,IXTLAN DE JUAREZ,ORIENTE,46.81,2.420
2018,ENERO,OAXACA,IXTLAN DE JUAREZ,SURESTE,72.38,2.368
2018,ENERO,OAXACA,LA COMPANIA,SURESTE,72.38,2.368
2018,ENERO,OAXACA,LA PE,SURESTE,72.38,2.368
2018,ENERO,OAXACA,LA REFORMA,SURESTE,72.38,2.368
2018,ENERO,OAXACA,LA TRINIDAD VISTA HERMOSA,SURESTE,72.38,2.368
2018,ENERO,OAXACA,LOMA BONITA,ORIENTE,46.81,2.420
2018,ENERO,OAXACA,MAGDALENA APASCO,ORIENTE,46.81,2.420
2018,ENERO,OAXACA,MAGDALENA APASCO,SURESTE,72.38,2.368
2018,ENERO,OAXACA,MAGDALENA JALTEPEC,SURESTE,72.38,2.368
2018,ENERO,OAXACA,MAGDALENA MIXTEPEC,SURESTE,72.38,2.368
2018,ENERO,OAXACA,MAGDALENA OCOTLAN,SURESTE,72.38,2.368
2018,ENERO,OAXACA,MAGDALENA PENASCO,SURESTE,72.38,2.368
2018,ENERO,OAXACA,MAGDALENA TEITIPAC,SURESTE,72.38,2.368
2018,ENERO,OAXACA,MAGDALENA TEQUISISTLAN,SURESTE,72.38,2.368
2018,ENERO,OAXACA,MAGDALENA TLACOTEPEC,SURESTE,72.38,2.368
2018,ENERO,OAXACA,MAGDALENA YODOCONO DE PORFIRIO DIAZ,SURESTE,72.38,2.368
2018,ENERO,OAXACA,MAGDALENA ZAHUATLAN,SURESTE,72.38,2.368
2018,ENERO,OAXACA,MARISCALA DE JUAREZ,SURESTE,72.38,2.368
2018,ENERO,OAXACA,MARTIRES DE TACUBAYA,SURESTE,72.38,2.368
2018,ENERO,OAXACA,MATIAS ROMERO AVENDANO,ORIENTE,46.81,2.420
2018,ENERO,OAXACA,MATIAS ROMERO AVENDANO,SURESTE,72.38,2.368
2018,ENERO,OAXACA,MAZATLAN VILLA DE FLORES,SURESTE,72.38,2.368
2018,ENERO,OAXACA,MESONES HIDALGO,SURESTE,72.38,2.368
2018,ENERO,OAXACA,MIAHUATLAN DE PORFIRIO DIAZ,SURESTE,72.38,2.368
2018,ENERO,OAXACA,MIXISTLAN DE LA REFORMA,SURESTE,72.38,2.368
2018,ENERO,OAXACA,MONJAS,SURESTE,72.38,2.368
2018,ENERO,OAXACA,NATIVIDAD,SURESTE,72.38,2.368
2018,ENERO,OAXACA,NAZARENO ETLA,SURESTE,72.38,2.368
2018,ENERO,OAXACA,NEJAPA DE MADERO,SURESTE,72.38,2.368
2018,ENERO,OAXACA,NUEVO ZOQUIAPAM,SURESTE,72.38,2.368
2018,ENERO,OAXACA,OAXACA DE JUAREZ,SURESTE,72.38,2.368
2018,ENERO,OAXACA,OCOTLAN DE MORELOS,SURESTE,72.38,2.368
2018,ENERO,OAXACA,PINOTEPA DE DON LUIS,SURESTE,72.38,2.368
2018,ENERO,OAXACA,PLUMA HIDALGO,SURESTE,72.38,2.368
2018,ENERO,OAXACA,PUTLA VILLA DE GUERRERO,SURESTE,72.38,2.368
2018,ENERO,OAXACA,REFORMA DE PINEDA,SURESTE,72.38,2.368
2018,ENERO,OAXACA,REYES ETLA,SURESTE,72.38,2.368
2018,ENERO,OAXACA,ROJAS DE CUAUHTEMOC,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SALINA CRUZ,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN AGUSTIN AMATENGO,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN AGUSTIN ATENANGO,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN AGUSTIN CHAYUCO,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN AGUSTIN DE LAS JUNTAS,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN AGUSTIN ETLA,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN AGUSTIN LOXICHA,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN AGUSTIN TLACOTEPEC,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN AGUSTIN YATARENI,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN ANDRES CABECERA NUEVA,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN ANDRES DINICUITI,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN ANDRES HUAXPALTEPEC,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN ANDRES HUAYAPAM,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN ANDRES IXTLAHUACA,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN ANDRES LAGUNAS,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN ANDRES NUXINO,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN ANDRES PAXTLAN,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN ANDRES SINAXTLA,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN ANDRES SOLAGA,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN ANDRES TEOTILALPAM,ORIENTE,46.81,2.420
2018,ENERO,OAXACA,SAN ANDRES TEOTILALPAM,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN ANDRES TEPETLAPA,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN ANDRES YAA,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN ANDRES ZABACHE,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN ANDRES ZAUTLA,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN ANTONINO CASTILLO VELASCO,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN ANTONINO EL ALTO,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN ANTONINO MONTE VERDE,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN ANTONIO ACUTLA,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN ANTONIO DE LA CAL,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN ANTONIO HUITEPEC,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN ANTONIO NANAHUATIPAM,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN ANTONIO SINICAHUA,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN ANTONIO TEPETLAPA,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN BALTAZAR CHICHICAPAM,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN BALTAZAR LOXICHA,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN BALTAZAR YATZACHI EL BAJO,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN BARTOLO COYOTEPEC,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN BARTOLO SOYALTEPEC,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN BARTOLO YAUTEPEC,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN BARTOLOME AYAUTLA,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN BARTOLOME LOXICHA,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN BARTOLOME QUIALANA,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN BARTOLOME YUCUANE,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN BARTOLOME ZOOGOCHO,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN BERNARDO MIXTEPEC,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN BLAS ATEMPA,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN CARLOS YAUTEPEC,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN CRISTOBAL AMATLAN,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN CRISTOBAL AMOLTEPEC,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN CRISTOBAL LACHIRIOAG,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN CRISTOBAL SUCHIXTLAHUACA,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN DIONISIO DEL MAR,ORIENTE,46.81,2.420
2018,ENERO,OAXACA,SAN DIONISIO DEL MAR,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN DIONISIO OCOTEPEC,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN DIONISIO OCOTLAN,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN ESTEBAN ATATLAHUCA,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN FELIPE JALAPA DE DIAZ,ORIENTE,46.81,2.420
2018,ENERO,OAXACA,SAN FELIPE TEJALAPAM,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN FELIPE USILA,ORIENTE,46.81,2.420
2018,ENERO,OAXACA,SAN FELIPE USILA,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN FRANCISCO CAHUACUA,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN FRANCISCO CAJONOS,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN FRANCISCO CHAPULAPA,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN FRANCISCO CHINDUA,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN FRANCISCO DEL MAR,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN FRANCISCO HUEHUETLAN,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN FRANCISCO IXHUATAN,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN FRANCISCO JALTEPETONGO,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN FRANCISCO LACHIGOLO,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN FRANCISCO LOGUECHE,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN FRANCISCO NUXANO,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN FRANCISCO OZOLOTEPEC,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN FRANCISCO SOLA,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN FRANCISCO TELIXTLAHUACA,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN FRANCISCO TEOPAN,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN FRANCISCO TLAPANCINGO,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN GABRIEL MIXTEPEC,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN ILDEFONSO AMATLAN,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN ILDEFONSO SOLA,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN ILDEFONSO VILLA ALTA,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN JACINTO AMILPAS,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN JACINTO TLACOTEPEC,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN JERONIMO COATLAN,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN JERONIMO SILACAYOAPILLA,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN JERONIMO SOSOLA,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN JERONIMO TAVICHE,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN JERONIMO TECOATL,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN JERONIMO TLACOCHAHUAYA,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN JORGE NUCHITA,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN JOSE AYUQUILA,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN JOSE CHILTEPEC,ORIENTE,46.81,2.420
2018,ENERO,OAXACA,SAN JOSE DEL PENASCO,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN JOSE DEL PROGRESO,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN JOSE ESTANCIA GRANDE,ORIENTE,46.81,2.420
2018,ENERO,OAXACA,SAN JOSE ESTANCIA GRANDE,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN JOSE INDEPENDENCIA,ORIENTE,46.81,2.420
2018,ENERO,OAXACA,SAN JOSE LACHIGUIRI,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN JOSE TENANGO,ORIENTE,46.81,2.420
2018,ENERO,OAXACA,SAN JOSE TENANGO,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN JUAN ACHIUTLA,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN JUAN ATEPEC,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN JUAN BAUTISTA ATATLAHUCA,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN JUAN BAUTISTA COIXTLAHUACA,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN JUAN BAUTISTA CUICATLAN,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN JUAN BAUTISTA GUELACHE,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN JUAN BAUTISTA JAYACATLAN,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN JUAN BAUTISTA LO DE SOTO,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN JUAN BAUTISTA SUCHITEPEC,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN JUAN BAUTISTA TLACHICHILCO,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN JUAN BAUTISTA TLACOATZINTE,ORIENTE,46.81,2.420
2018,ENERO,OAXACA,SAN JUAN BAUTISTA TUXTEPEC,ORIENTE,46.81,2.420
2018,ENERO,OAXACA,SAN JUAN BAUTISTA VALLE NACION,ORIENTE,46.81,2.420
2018,ENERO,OAXACA,SAN JUAN BAUTISTA VALLE NACIONAL,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN JUAN CACAHUATEPEC,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN JUAN CHICOMEZUCHIL,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN JUAN CHILATECA,SURESTE,72.38,2.368
2018,ENERO,OAXACA,SAN JUAN CIENEGUILLA,SURESTE,72.38,2.368
